x,y,z
0.00517855,0.0488792,0.67021
0.0649715,0.0197467,0.747914
-0.0712401,0.105297,0.660932
0.0128903,0.0420548,0.692961
0.0591774,0.0316625,0.725387
0.00574916,0.0770709,0.681943
0.0639326,-0.00399049,0.757532
0.0640021,-0.00395142,0.757483
0.0625042,0.0332496,0.723292
0.0721193,0.0183679,0.777135
0.0649032,0.0274686,0.759874
0.0627383,0.036296,0.72069
0.00669291,0.0542214,0.675837
0.0659783,0.0286659,0.758752
0.0250057,0.0716293,0.688318
0.0649531,0.0386559,0.717962
0.00912969,0.056526,0.67422
0.00460386,0.0605367,0.671032
0.0647056,0.0395748,0.734981
0.0177576,0.0464616,0.700337
0.0658865,0.00218948,0.76123
0.00881143,0.0588829,0.673622
0.0659137,0.0554888,0.722193
0.0166591,0.0470827,0.706923
0.0781374,-0.00622954,0.767508
0.0591583,0.0532863,0.708211
0.00125971,0.0676943,0.666775
-0.00487714,0.0729232,0.666566
0.00239382,0.0684058,0.666079
0.00624543,0.0651624,0.668792
0.0597443,0.0138145,0.743413
0.0681743,0.00568077,0.759031
0.0730507,0.00220777,0.759382
0.0635203,0.0516103,0.727814
0.0661938,0.0495094,0.72783
0.0655941,0.0655082,0.699521
0.015265,0.055759,0.697469
0.0629255,0.0126262,0.761068
0.0369168,0.0929304,0.670704
0.0671515,0.0669909,0.703919
0.0773697,0.00302711,0.768302
0.0017088,0.0740836,0.671505
0.0680132,0.0592068,0.720584
0.0534678,0.082775,0.683506
0.0642062,0.0172777,0.7537
0.0599788,0.0787857,0.693013
0.00929226,0.0690504,0.684828
0.0781046,0.00547842,0.770118
0.0705206,0.0120517,0.767044
0.0104309,0.0684588,0.687315
0.0725792,0.0109492,0.769849
0.0676271,0.0207867,0.737344
0.0688771,0.0643385,0.718985
0.0558075,0.0836896,0.694597
0.00716267,0.0738358,0.682082
0.01464,0.113536,0.652086
0.00659285,0.0752361,0.678906
0.0515259,0.0885799,0.683505
0.0398651,0.0982207,0.676739
0.0473264,0.0877779,0.678853
0.0535972,0.0822285,0.685805
0.0241062,0.113375,0.65326
0.0440738,0.0955891,0.678102
0.0651002,0.0723818,0.698232
0.0700695,0.0675301,0.70835
0.0648936,0.0250784,0.754868
0.0615084,0.0339026,0.722696
0.0382777,0.0979651,0.677228
0.0524746,0.0862075,0.68861
0.0757209,0.0140241,0.781204
0.0267005,0.114514,0.661594
0.0376763,0.099209,0.677174
0.0679909,0.0264609,0.746628
0.0309929,0.110081,0.673799
0.0609773,0.0825297,0.697484
0.0636037,0.0361972,0.73018
0.0364532,0.105623,0.680484
0.0262388,0.116877,0.664365
0.0661481,0.0417449,0.71645
0.0475216,0.0997076,0.687938
0.0237344,0.126776,0.661552
0.0239613,0.122724,0.662242
0.0321598,0.114936,0.680497
0.0625649,0.0439359,0.732575
0.0592124,0.0511564,0.709982
-0.00557969,0.106272,0.658958
0.0632501,0.0470583,0.731177
0.0621612,0.0542953,0.708279
0.0648433,0.050557,0.723897
0.0633679,0.0533851,0.715723
0.0645702,0.0593233,0.717737
0.067586,0.0587478,0.710945
0.0674128,0.0662839,0.705084
-0.0278454,-0.0288553,0.65248
-0.0428087,-0.0133697,0.637709
-0.0254874,-0.0232734,0.644202
-0.0252618,-0.0213139,0.642042
-0.0161004,-0.0256134,0.64874
-0.0106169,-0.0316331,0.662859
-0.0089534,-0.0298107,0.656295
-0.0174242,-0.0117345,0.636826
0.0699616,0.0590587,0.723303
0.0323756,0.09847,0.669029
-0.0323713,0.0406328,0.649225
0.0671792,0.0689533,0.707966
-0.0171287,0.0329316,0.648326
-0.0320053,0.0422892,0.650208
0.00158689,-0.000137088,0.731532
0.00344205,0.00122742,0.723986
0.0044873,-0.0034402,0.74686
0.0102522,0.00614781,0.701404
0.00030997,0.00350049,0.734597
0.0146745,0.00911265,0.680203
0.0329114,0.104602,0.674247
0.0120696,0.0165491,0.667343
0.0533107,0.0886193,0.689807
0.00834212,0.00188373,0.741785
-0.0358126,-0.0288131,0.648014
-0.0257585,-0.0242469,0.638521
-0.0408786,0.0552715,0.66204
0.0117459,0.00116589,0.742461
-0.0233097,-0.0217154,0.642907
-0.0244127,-0.0177225,0.641418
-0.0231534,-0.0180483,0.640372
0.0109141,0.022119,0.668217
0.030857,0.110479,0.668057
-0.00500631,-0.0265968,0.661223
0.013379,0.0206826,0.672025
-0.0216949,0.0483574,0.655066
-0.0275215,0.00243844,0.629141
0.0194498,0.000410083,0.743347
-0.0248831,0.0515857,0.657069
-0.0903713,0.0904322,0.676245
-0.04234,0.0146659,0.63953
-0.00403507,-0.0212179,0.683471
-0.0334386,-0.0300269,0.65447
-0.0251835,-0.028008,0.64919
-0.0281569,-0.0186552,0.640473
-0.0146858,-0.0329139,0.659746
0.00486797,-0.0121966,0.663237
0.0187183,0.0152198,0.704113
-0.0222728,-0.0198112,0.643582
0.001934,-0.00796899,0.661793
-0.00133826,-0.00173574,0.64801
0.00105883,-0.00192028,0.64923
-0.0137375,0.0108257,0.640089
-0.0135628,-0.0282986,0.672792
0.00202011,-0.00598935,0.664093
-0.0171331,0.0178695,0.638172
-0.0144372,-0.0256825,0.681765
-0.0113079,0.0195603,0.641476
-0.0011852,-0.0144672,0.654341
0.00403538,0.00845972,0.651136
-0.000143858,-0.0193562,0.668795
-0.0304759,0.0327528,0.644074
-0.0029699,-0.00838895,0.641219
-0.0108783,0.0216121,0.641755
0.0238149,0.011008,0.731677
-0.00610413,-0.0191152,0.693256
-0.00892427,-0.0187133,0.698705
0.0313789,0.0042289,0.742166
0.000156483,-0.0177497,0.680185
-0.0262468,0.0131176,0.635519
0.00113636,-0.0135858,0.671124
0.000662576,-0.00938822,0.659865
0.0248067,0.0135412,0.729284
-0.00289373,-0.00459303,0.738481
0.000858274,-0.0148506,0.679457
-0.00507343,-0.00493394,0.748995
-0.019352,0.0114255,0.634894
0.0337766,0.00565411,0.739374
-0.0164205,0.0107309,0.635757
-0.000753383,-0.00449678,0.74764
0.00978749,0.00252097,0.699438
0.00874195,0.0144024,0.662698
0.00680037,0.00231655,0.714612
-0.00216085,-0.0124724,0.699869
-0.00913863,0.031091,0.649029
0.00266929,0.00118204,0.65118
-0.0367891,0.0276121,0.643847
0.00686741,-0.00876113,0.683786
-0.0244696,0.023369,0.640783
-0.0236151,0.0429209,0.651364
0.00112481,-0.00864854,0.699676
-0.0303127,-0.00393559,0.750797
0.0128026,0.00597995,0.708788
0.00966399,-0.00725385,0.680862
-0.0276206,0.0466678,0.654027
0.00938755,-0.00698501,0.684785
-0.0169126,0.0229043,0.640324
0.00855803,0.000243274,0.664842
-0.0148969,-0.00617919,0.751712
0.0161614,0.0150209,0.67583
0.018253,0.0309489,0.701096
0.0194438,0.0284155,0.709582
-0.0124196,-0.00686874,0.752264
0.0119487,0.0196904,0.671953
0.0146196,0.0133907,0.691327
0.00475587,0.0283616,0.660245
0.00691097,-0.00320373,0.703619
0.00050354,0.0168406,0.646521
-0.0204566,0.0658367,0.667542
-0.0729409,0.10344,0.661921
-0.00189617,0.0211059,0.647052
0.00998488,0.000389676,0.697366
0.0196369,0.0336704,0.703557
0.0215451,0.0127127,0.715379
0.0224072,0.011142,0.721183
0.0235678,0.0142072,0.708476
-0.0153807,0.0515924,0.659707
-0.00224107,0.0435565,0.659974
0.0103573,0.0330144,0.671132
0.0189908,0.0341095,0.712106
0.0235169,0.0160755,0.711402
-0.00909082,0.0496718,0.659406
0.0126056,0.0308257,0.683364
0.00959924,0.0371319,0.676564
0.0129967,0.0327563,0.686717
0.0168347,0.0320818,0.692146
0.0183577,0.0308825,0.696439
0.000641531,0.0582582,0.668431
0.00063599,0.0561317,0.668781
0.0212958,0.0363361,0.708856
0.0111159,0.0510876,0.679607
0.0179476,0.0444097,0.700342
0.0147385,0.0481615,0.693526
0.0751665,-0.00167592,0.759689
0.00487486,0.0657041,0.666869
0.0644146,0.00955155,0.760566
0.0783442,-0.0063932,0.763877
0.0746329,-0.00125223,0.755156
0.070364,0.00267611,0.758895
0.010585,0.0610312,0.683807
0.0661471,0.0272527,0.746333
0.0665919,0.0301898,0.742692
0.0144234,0.057812,0.692325
0.0631977,0.0144515,0.749964
0.0677264,0.00906892,0.761656
0.0655939,0.0418705,0.715321
0.064279,0.046131,0.711091
0.00357959,0.0729259,0.66908
0.0653776,0.0469582,0.71327
0.0613175,0.0159529,0.762439
0.0691043,0.0106665,0.761684
0.063715,0.0565732,0.717584
0.0576034,0.0770277,0.690926
0.0657345,0.0701837,0.705565
0.0498946,0.0867655,0.679156
0.0513301,0.0880316,0.68086
0.0637055,0.0768909,0.700682
0.0710774,0.0150517,0.777155
0.0511894,0.0906546,0.688321
0.0652005,0.0790748,0.701317
0.063978,0.0295611,0.727768
0.0648311,0.0288188,0.731265
0.0538471,0.091875,0.694665
0.0636027,0.0842598,0.698525
0.0285754,0.115103,0.670833
0.0637698,0.0311143,0.731626
0.0482793,0.0982583,0.689088
0.0687259,0.0266434,0.751162
0.0672098,0.0302983,0.73846
0.0626384,0.0355041,0.732371
0.065606,0.0334905,0.736084
0.0652647,0.0410535,0.718853
-0.00926791,0.1074,0.658268
0.0646837,0.0477131,0.735483
0.0640815,0.0583645,0.719829
0.0688421,0.0601028,0.714373
0.0674986,0.0638526,0.713512
0.0687438,0.0638996,0.714838
0.0650294,0.0698474,0.702683
0.0632737,0.0735011,0.688046
0.0688224,0.0674294,0.714407
0.0549054,0.0812194,0.69053
0.0569379,0.0811533,0.693413
0.0524558,0.0867336,0.686259
0.0519995,0.0884423,0.690826
0.062554,0.0809793,0.700925
0.0239502,0.11839,0.657014
0.0272458,0.114483,0.667368
0.0647757,0.0839648,0.702211
0.0443124,0.104121,0.682646
0.0258166,0.121446,0.662841
0.0238829,0.12384,0.660956
-0.0319916,-0.0303368,0.650196
-0.0198432,-0.0324713,0.656655
-0.0220994,-0.0267929,0.648984
-0.00661158,-0.0282298,0.665027
-0.00900478,-0.0239401,0.682685
-0.00290276,-0.00622204,0.643417
0.000546149,-0.00932071,0.64589
-0.00211644,-0.0187486,0.685505
-0.0117032,-0.0172558,0.704835
-0.0174736,0.00809908,0.63419
0.00118177,-0.00579174,0.648596
0.00397565,-0.00714168,0.653641
-0.044138,0.0268318,0.642404
0.00464195,-0.0153457,0.689809
-0.0330708,0.0235442,0.641728
-0.0308852,-0.00981127,0.757905
0.00152497,0.00419921,0.649544
-0.0028801,0.00962959,0.643964
0.00706145,-0.00203087,0.66518
-0.00451319,0.0125403,0.641373
-0.00479619,0.0127793,0.641795
-0.0226123,-0.00265591,0.742043
0.00898796,0.000149771,0.673535
0.0130052,0.00309543,0.677421
-0.00385339,-0.00377104,0.743901
0.0107986,0.0107575,0.660938
0.00888875,0.00077813,0.705942
0.00149098,0.00468776,0.73676
0.00374128,0.0340034,0.663266
0.00460368,0.0376938,0.66166
0.0239755,0.0120163,0.71676
0.0141868,0.0267709,0.684812
0.00667725,0.0505358,0.669561
0.0668919,0.00313512,0.759329
-0.0033495,0.0657539,0.665546
0.0211527,0.0403981,0.71088
0.017442,0.0470727,0.697034
0.0655162,0.00285203,0.755833
0.010381,0.0657546,0.681188
0.0708225,0.00999044,0.767884
0.0621157,0.0367812,0.737912
0.0643513,0.0457198,0.717737
5.52048e-05,-0.0139383,0.68918
-0.0462343,0.0309013,0.645277
-0.0133696,0.0175006,0.639716
-0.0238003,0.0260824,0.642869
-0.0030147,-0.0060832,0.713205
-0.0248265,0.029839,0.643256
-0.00492521,0.109201,0.654385
0.0258651,0.125626,0.671365
0.00593329,0.0043273,0.722488
0.00429687,0.0248136,0.657281
-0.0507204,-0.017445,0.644232
0.00497125,0.00280123,0.741301
-0.0371215,-0.0180766,0.644419
-0.0367646,0.052217,0.658873
-0.0233693,-0.0134223,0.635306
-0.00989455,-0.023356,0.64716
-0.0195369,-0.0125471,0.635659
0.0134136,0.00852943,0.70997
0.0446541,0.0881786,0.674214
0.0238057,0.00190493,0.741955
-0.0037005,0.0598754,0.667869
-0.0407931,-0.0181894,0.640592
0.0216636,0.0153589,0.728026
0.0242525,0.0181236,0.723226
0.033376,0.107993,0.679259
0.0347071,0.00728515,0.74132
-0.0328794,-0.00902199,0.632819
0.0329378,0.0109767,0.73652
0.0415085,0.104048,0.682272
-0.00557502,-0.007898,0.637342
-0.0187087,0.00307588,0.629589
0.0514748,0.0892274,0.684197
-0.0334549,0.021732,0.646387
-0.0140219,0.013368,0.637732
0.000199417,0.0707846,0.666059
0.00426892,-0.0111556,0.689486
-0.0267298,-0.00302759,0.746116
0.00119386,0.0743674,0.669231
0.0786921,0.00678601,0.777807
0.00664431,0.0126869,0.650162
-0.00485205,-0.00146211,0.739731
-0.000443568,0.0214311,0.649339
0.0602051,0.0337871,0.730004
0.00960191,0.00496882,0.695798
0.0142483,0.00881958,0.672218
0.0147156,0.00891924,0.684673
0.0137831,0.0193238,0.682416
0.0113664,0.0268117,0.670801
0.0143258,0.0112574,0.724189
0.0222174,0.0135479,0.707769
-0.0875836,0.0953104,0.672881
0.0257172,0.00472994,0.736966
0.0130063,0.0331621,0.678087
0.0284338,0.0153981,0.724635
-0.0800146,0.101334,0.665087
0.0100196,0.0439068,0.673949
0.00728481,0.0470884,0.67141
0.0102487,0.0575083,0.690017
0.00798513,0.0632486,0.674803
-0.0205882,-0.0124357,0.638262
-0.023795,-0.00327706,0.633787
-0.00337278,0.00178755,0.646316
-0.00178236,-0.00992888,0.704438
0.00661564,0.00944758,0.654856
0.00638184,0.00796428,0.734901
0.0122586,0.0226726,0.674191
0.012425,0.0264357,0.669772
0.0579307,0.0407297,0.719908
0.0611623,0.0391916,0.728327
0.00719208,0.0810646,0.679659
0.0452253,0.0928586,0.679917
-0.0259848,-0.0273216,0.645898
0.0150566,0.000814538,0.741825
-0.0105369,0.0850319,0.67361
-0.0294749,-0.015065,0.636509
0.00569783,-0.0139822,0.670113
0.0163541,0.018569,0.6431
0.0643126,0.00822402,0.752831
0.0134062,-0.00331704,0.69023
-0.131371,0.112919,0.696673
0.00261951,0.0748094,0.674396
-0.00849172,-0.0190437,0.644302
-0.0139066,-0.0134148,0.638495
-0.0121143,-0.0142416,0.639054
-0.0151193,-0.00774798,0.633792
0.00296094,0.111746,0.653887
0.0660246,0.0591692,0.711423
0.0557374,0.075567,0.687685
-0.00720617,-0.0313171,0.661467
0.0610295,0.0729282,0.689341
0.0566708,0.0795636,0.692944
0.0220478,0.11346,0.652775
-0.00403465,-0.00379175,0.640371
-0.0115524,0.00548701,0.635282
-0.0191989,-0.00930224,0.634529
-0.0097233,-0.0170137,0.64232
-0.00582054,0.00541784,0.641782
-0.0140174,-0.010173,0.635735
0.00493562,-0.00477026,0.667991
-0.0182376,-0.00705719,0.751558
-0.0202991,-0.00140882,0.631519
-0.0191086,0.0332091,0.64681
-0.0187098,0.000730689,0.630883
-0.00436375,-0.0101591,0.639514
-0.00339013,0.0287921,0.651014
0.000342874,-0.0109166,0.646143
-0.00528088,-0.00432104,0.63834
-0.0115832,0.00203254,0.634367
-0.0271194,0.0130542,0.635144
0.0115446,0.00215698,0.741347
-0.0890777,0.0895057,0.67594
-0.0206055,0.0110422,0.634506
-0.0264654,0.0153033,0.635969
-0.00158382,-0.00340469,0.645363
-0.000764931,-0.0031383,0.646431
0.000795516,-0.00456662,0.648248
0.0128346,0.0186071,0.673634
-0.00656801,0.00676649,0.641153
-0.00844,0.0479327,0.659131
0.00555658,-0.00608082,0.669515
0.0302059,0.00670552,0.735782
0.0316049,0.00702953,0.735268
-0.0127383,0.0157712,0.640537
-0.00483778,0.0101358,0.643888
0.0103049,0.0375789,0.676807
0.0006371,0.00678054,0.647548
0.00480863,0.00470365,0.650605
0.0288853,0.0149226,0.727702
0.0061569,0.0446355,0.671505
0.0106806,0.041125,0.673855
0.0019793,0.00813844,0.649175
0.00835119,0.03279,0.665142
0.00234295,0.00908125,0.649692
-0.0139694,-0.00474298,0.749079
0.000801743,0.0123351,0.647328
0.00304411,0.010216,0.650271
0.00319585,0.0101673,0.651256
0.00750788,0.0503636,0.673495
0.0014301,0.0138705,0.648321
0.00958091,0.00679093,0.662537
-0.0080387,0.0245671,0.643777
-0.000757689,0.0190508,0.646271
0.00581196,0.0143749,0.649649
-0.00451403,0.0226398,0.645913
0.0317192,0.0154971,0.735825
0.00852938,0.0162998,0.663168
0.0104578,0.046817,0.674167
0.00661666,0.0191016,0.658848
-0.00264083,0.0278237,0.651527
0.0107621,0.00360182,0.716471
0.00512663,0.00116838,0.74211
0.0130611,0.00411819,0.716242
-0.0925726,0.0898996,0.676097
0.0155283,0.0496439,0.692961
0.00696609,0.0267588,0.660955
0.0134014,0.00634543,0.737007
0.000371729,0.0355217,0.661857
0.0229093,0.00491866,0.737755
0.0223463,0.00548222,0.737491
0.00291161,0.0363855,0.660922
0.0249204,0.00400518,0.73846
-0.021047,0.0558442,0.659948
0.0184208,0.0186462,0.703928
0.0224697,0.00970991,0.732304
0.0268994,0.00559431,0.737128
0.0268237,0.00556594,0.737204
0.0265543,0.00744461,0.734979
0.0133803,0.0304723,0.678275
0.00756801,0.0395191,0.664927
0.00969764,0.0393304,0.675584
0.0164207,0.0347627,0.692991
0.00295304,0.0512234,0.667722
0.00755651,0.048547,0.671968
-0.067791,0.109344,0.6574
-0.00456349,0.107865,0.65767
-0.00189879,0.0612877,0.666067
0.0116692,0.0503298,0.689304
0.00137082,0.0636967,0.66698
0.0724992,-0.00400938,0.757057
0.0116471,0.0563671,0.685148
0.00279355,0.0665969,0.666565
0.0134147,0.0567696,0.687874
0.0653254,0.0106954,0.761302
0.0573214,0.0230931,0.731857
0.0113202,0.0668394,0.689248
0.0669851,0.0141289,0.758743
0.0112827,0.0686619,0.687668
0.0128671,0.067139,0.68957
-0.0266143,0.103967,0.659373
0.00808964,0.0749972,0.68362
-0.0415793,-0.00711738,0.63192
-0.00685001,0.102148,0.661142
-0.0271729,-0.0344381,0.660294
-0.0119993,0.00337167,0.634434
0.0290914,0.092477,0.671976
0.0207772,0.0274781,0.71122
0.0118189,0.0467109,0.687039
-0.0823891,0.0972438,0.668229
-0.00870961,0.0474653,0.659273
0.00792696,0.0635227,0.678603
0.0772476,0.000612655,0.768222
0.0147845,0.0630426,0.694073
0.0322797,0.094909,0.669709
0.053316,0.0830908,0.680567
0.0153961,0.0153979,0.676572
-0.00277154,0.0466148,0.662145
-0.0101762,0.0338106,0.649225
0.0665289,-0.000161531,0.756937
-0.00209171,0.0349189,0.649996
0.00679639,0.0663004,0.670549
0.00232429,0.0453195,0.671251
-0.0414003,0.121723,0.661506
0.0243112,0.00630027,0.736619
0.0138943,0.0119768,0.689554
0.0253112,0.00632331,0.73655
-0.0213867,0.113262,0.653815
-0.00692102,0.02159,0.643667
-0.0142069,0.0243625,0.640151
-0.0524116,0.0363906,0.652994
-0.00134873,0.0200968,0.647249
0.0291228,0.00626836,0.73654
0.0122453,0.0156855,0.674762
0.0271657,0.0102861,0.732882
-0.0794894,0.0475439,0.681108
-0.0305288,0.0332666,0.643853
-0.0780825,0.0480608,0.67972
-0.0188931,0.0300718,0.64638
0.0683324,-0.00285744,0.756699
0.0735485,-0.00432073,0.756818
-0.0794101,0.0491132,0.67919
0.00957727,0.0201958,0.66603
-0.000444348,0.0245772,0.652702
0.0179147,0.0168432,0.704481
0.0185015,0.0169834,0.704965
-0.0382211,0.038726,0.646402
-0.0261641,0.034993,0.646339
-0.0195484,0.0334595,0.646756
0.0116882,0.0229457,0.669466
-0.00647018,0.0295987,0.650355
0.0172747,0.0218017,0.67189
0.0445648,0.0963657,0.678636
0.0656457,0.0829962,0.702671
-0.0539555,0.046601,0.658038
0.0666719,0.00403524,0.759033
0.0695829,0.00299213,0.758205
0.0519552,0.0959172,0.690634
-0.0292452,0.123166,0.661948
-0.0831369,0.057575,0.684014
-0.0348901,0.0420144,0.650732
0.0523719,0.0964477,0.690089
0.0188606,0.0232829,0.700225
0.0232584,0.0214631,0.712586
0.0624374,0.0847283,0.698296
-0.00313961,0.0317593,0.654711
0.0315079,0.103997,0.683603
-0.0285306,0.0410677,0.649289
0.0776318,0.00384283,0.768455
-0.005483,0.106096,0.658698
-0.0546215,0.0518031,0.662812
-0.000950973,0.0339679,0.653238
-0.0174931,0.040225,0.647099
0.0261954,0.0244342,0.723334
-0.0168987,0.0399898,0.647624
0.0324569,0.103686,0.670323
0.00119825,0.0339476,0.663509
-0.0385835,0.0477606,0.653178
-0.0328506,0.0464939,0.653078
0.0483927,0.0904058,0.681903
-0.00415019,0.0372459,0.650153
-0.0290894,0.0458885,0.654171
0.0320008,0.104589,0.669524
-0.0342669,0.0477818,0.652887
-0.0103047,0.0403009,0.648297
0.040076,0.0923115,0.67063
-0.00403852,0.0385974,0.651138
0.0570535,0.0896808,0.697455
-0.0260867,0.0468082,0.654514
0.000396837,0.038271,0.660272
0.0189931,0.0321173,0.69982
-0.0066816,0.0414021,0.65156
0.0656789,0.0177096,0.762322
-0.0215195,0.12704,0.662853
-0.020176,0.0476315,0.654522
-0.0424327,0.124257,0.662211
-0.0609876,0.0625278,0.678163
-0.0287535,0.0520684,0.655549
-0.00493369,0.109577,0.656452
-0.0124671,0.112354,0.653549
-0.0376778,0.0552785,0.660799
-0.012051,0.0466228,0.656869
-0.027106,0.052167,0.65521
-0.0142869,0.0480394,0.656176
-0.0681011,0.0674053,0.686246
0.00996389,0.0405456,0.67384
0.0540249,0.0927643,0.69
0.0299979,0.101315,0.683519
-0.0690961,0.069569,0.687526
0.0288689,0.110278,0.664256
-0.0475573,0.0641301,0.675672
0.0123872,0.0437004,0.683097
-0.112245,0.0869008,0.678696
0.00813796,0.045634,0.671332
-0.0593253,0.0696811,0.684368
-0.018201,0.0551225,0.661556
0.0440046,0.0973254,0.678152
-0.040225,0.0630361,0.669934
-0.0266612,-0.0314053,0.656975
-0.0609153,0.0707248,0.686483
0.0187503,0.0435386,0.703097
-0.0201577,-0.0343461,0.663601
0.0440871,0.0992018,0.680153
0.0370742,0.10258,0.679618
0.0283568,0.116572,0.66686
-0.000279993,0.0548256,0.668088
0.0459172,0.100792,0.683023
-0.0297915,0.0656206,0.667224
-0.0045389,0.0567659,0.668897
0.0329662,0.10606,0.681313
0.00429773,0.05419,0.673037
0.046762,0.101757,0.686094
-0.0956536,0.0902307,0.675202
-0.0913095,0.0888716,0.676725
-0.00908142,0.121063,0.666705
0.0281855,0.119618,0.668912
-0.00690771,0.0601803,0.666934
0.0289035,0.119932,0.670193
-0.00527625,-0.0274687,0.660721
0.0303537,0.107485,0.667002
-0.0428606,-0.00856348,0.63273
0.0167238,0.125348,0.659297
0.0345443,0.108536,0.67828
0.0323872,0.109173,0.673687
0.0338039,0.109577,0.67831
0.00095187,0.0622618,0.667889
-0.0217405,-0.0260653,0.648954
-0.0315361,-0.0218466,0.643854
-0.0345402,-0.00385012,0.63023
0.0261446,0.126184,0.666676
0.0236013,0.111881,0.653723
-0.00542972,-0.0124877,0.640268
-0.0570858,0.0040957,0.645545
-0.00804635,-0.0284824,0.654853
0.0109416,0.0628529,0.680795
-0.0168141,-0.00568526,0.632408
-0.022,-0.0222346,0.643996
0.0273094,0.113022,0.661261
0.0120892,0.0631721,0.690801
0.00333813,-0.0146193,0.660214
-0.0226396,-0.00294814,0.631467
-0.0398283,-0.0150523,0.638472
0.00202665,-0.0150509,0.677769
-0.0217296,-0.00250864,0.631612
0.0280596,0.115433,0.667927
-0.000853107,0.0684149,0.666355
0.0273873,0.115499,0.664973
0.0270829,0.116614,0.66537
0.0257297,0.116421,0.659705
-0.0541102,-0.00724466,0.639538
-0.0028264,0.0708015,0.664114
-0.0144546,0.0757552,0.670534
-0.010276,0.0742972,0.669361
0.0606231,0.0528301,0.716044
0.0261895,0.117772,0.661781
-0.0106077,-0.01713,0.642165
0.0125243,0.0690624,0.689031
-0.020261,-0.0127128,0.635194
-0.0452584,-0.00390289,0.634304
-0.0476244,-0.00286774,0.635027
-0.0074472,-0.0156216,0.641431
-0.00132716,-0.0197512,0.660942
0.0263926,0.119698,0.667422
-0.0313406,0.00677949,0.633964
-0.0190277,0.0813279,0.67637
0.00486541,-0.0064166,0.669148
-0.000120925,-0.00203761,0.648702
-0.0161243,0.0817991,0.67565
-0.00034738,-0.0159735,0.651684
-0.0158217,0.0827335,0.675947
-0.00661788,0.00208369,0.638539
-0.0277023,-0.0337397,0.659196
-0.00623227,0.00193887,0.640379
-0.00789551,0.00298634,0.63735
-0.00146736,0.0772794,0.667703
0.00619557,0.0768247,0.680499
-0.0537136,0.00489673,0.645507
-0.0355167,0.00128301,0.629922
-0.00785036,0.00401173,0.638437
-0.00452671,0.00249632,0.644235
0.00564726,0.0778073,0.681529
-0.0454682,0.00522354,0.637377
-0.0441173,0.00513417,0.636907
-0.000192514,-0.00760196,0.646527
0.00795007,-0.0019758,0.675882
-0.0428095,0.00794642,0.636156
-0.043612,0.00864591,0.636427
-0.0176657,0.0113669,0.635217
-0.015674,0.0018044,0.630062
-0.0377135,-0.0183437,0.641941
0.0255699,0.125985,0.664108
0.00372004,-0.00431045,0.653965
-0.0329927,0.0177975,0.637563
-0.0307186,-0.0198567,0.641666
0.00397731,-0.00188499,0.744746
-0.00252644,-0.000708468,0.642029
0.00831029,-0.00268064,0.745415
-0.0229756,-0.0212283,0.642287
0.00440346,-0.000645649,0.743729
-0.0218473,-0.0211996,0.642939
-0.0248149,-0.0201095,0.642212
-0.0258228,0.00970471,0.634698
0.0085264,-0.000232021,0.743845
-0.0235419,-0.0188211,0.641634
0.0113454,-0.00123923,0.674573
-0.0318614,0.015882,0.635138
0.0124888,0.00118744,0.741912
-0.0395484,0.0187429,0.638861
-0.00311379,0.00659152,0.646568
0.00908491,0.00146424,0.663472
-0.00866178,-0.0190715,0.644512
0.0692568,0.068823,0.710655
-0.00765839,-0.0179072,0.643063
-0.0508585,0.0285972,0.64477
-0.00696481,-0.0176127,0.643297
0.0617833,0.0708351,0.691132
-0.0493679,-0.0035016,0.635747
0.0639276,0.0705398,0.691208
-0.0419645,0.107386,0.656461
0.0651786,0.0720753,0.698509
0.0625876,0.0728052,0.689396
-0.0491814,0.029594,0.64308
0.056626,0.0754243,0.688049
-0.0332921,0.106012,0.657306
-0.0442568,0.0285728,0.64459
-0.0446493,0.0289798,0.642814
-0.0118814,-0.0127211,0.63778
-0.0602115,0.0335074,0.654858
-0.000402032,-0.0193132,0.66547
-0.00976197,0.0191005,0.643401
0.0695348,0.0747492,0.707016
-0.011596,0.0140836,0.640409
-0.036903,-0.00234895,0.631595
-0.0196571,-0.00750695,0.632671
-0.0161217,-0.00854684,0.633007
0.0629527,0.0768702,0.696344
0.0119153,0.00507301,0.668121
-0.00393322,-0.0126655,0.641498
0.00479669,0.00884754,0.655053
0.00198619,-0.0160765,0.677154
-0.0237601,-0.00220447,0.630393
-0.043524,0.00345457,0.635937
0.00492263,0.0103361,0.652034
-0.0315502,0.00118052,0.630572
-0.0267438,0.00017884,0.630478
-0.0478269,0.0293677,0.643351
-0.034452,0.0042478,0.63218
0.00505904,-0.0112238,0.661983
0.00761714,0.0189486,0.660963
0.0127677,0.0167813,0.673608
-0.00423402,-0.00525344,0.638522
-0.00417128,-0.00484379,0.639682
-0.0421235,0.00773858,0.636721
0.010312,0.018685,0.667234
0.0780614,-0.00561411,0.763761
-0.0475061,0.0320279,0.64421
0.02471,0.0142804,0.715762
0.067657,-0.000360346,0.758965
0.00572348,-0.00776212,0.681466
-0.015224,0.00414851,0.631559
-0.0133097,0.00353565,0.63343
0.00220655,0.0191519,0.649181
-0.000559623,-0.00133247,0.648869
0.032102,0.0134408,0.731138
-0.0234792,0.00758553,0.633127
-0.00907829,0.00288589,0.637501
0.0182479,0.0202205,0.698771
-0.0196114,0.0278594,0.645416
